greenhouse_id,crop_type,variety,planting_date,harvest_date,days_to_maturity,avg_temperature_C,min_temperature_C,max_temperature_C,humidity_percent,co2_ppm,light_intensity_lux,photoperiod_hours,irrigation_mm,fertilizer_N_kg_ha,fertilizer_P_kg_ha,fertilizer_K_kg_ha,pest_severity,soil_pH,yield_kg_per_m2
5.0,Cucumber,English,2023-12-07,2024-02-07,62.0,26.8,25.6,28.2,68.4,754.0,21810.0,10.0,8.6,169.0,58.0,129.0,3.8,7.4,9.08
4.0,Tomato,Heirloom,2023-08-04,2023-10-24,81.0,24.9,23.7,26.5,80.6,551.0,30802.0,14.9,11.1,181.0,93.0,190.0,3.7,5.6,12.84
1.0,Lettuce,Romaine,2023-07-13,2023-08-18,36.0,16.5,15.0,19.3,70.2,725.0,38769.0,15.7,4.9,90.0,47.0,88.0,0.4,6.7,9.34
5.0,Pepper,Bell,2023-02-25,2023-05-07,71.0,28.8,25.8,31.0,68.6,989.0,26219.0,10.4,8.5,195.0,60.0,141.0,2.3,6.1,6.25
2.0,Lettuce,Leaf,2023-11-08,2023-12-10,32.0,18.2,15.6,19.9,75.3,847.0,28760.0,10.0,2.7,149.0,32.0,134.0,0.9,5.8,10.96
4.0,Pepper,Habanero,2023-01-25,2023-05-02,97.0,24.6,23.5,26.8,66.4,725.0,23680.0,10.0,6.1,162.0,84.0,185.0,0.1,6.8,8.33
5.0,Cucumber,English,2023-03-04,2023-05-04,61.0,21.9,20.8,23.8,86.4,858.0,23305.0,10.8,5.9,156.0,97.0,199.0,1.7,5.7,11.1
2.0,Cucumber,Slicing,2023-07-25,2023-10-02,69.0,22.7,20.4,24.5,85.0,1091.0,41409.0,15.3,6.6,,,,4.4,6.9,17.16
5.0,Pepper,Jalapeno,2023-12-24,2024-03-30,97.0,24.6,23.5,27.4,66.8,881.0,16304.0,10.0,6.0,181.0,58.0,164.0,0.8,6.9,10.27
5.0,Pepper,Jalapeno,2023-12-12,2024-03-07,86.0,26.9,25.1,28.4,77.0,828.0,19005.0,10.0,6.8,160.0,85.0,142.0,,6.5,11.52
2.0,Cucumber,English,2023-09-10,2023-11-01,52.0,23.5,21.6,25.2,75.0,844.0,32969.0,12.7,4.2,132.0,79.0,141.0,0.7,6.1,15.09
4.0,Pepper,Bell,2023-12-19,2024-03-08,80.0,22.7,21.3,25.2,65.3,834.0,12559.0,10.0,9.4,174.0,69.0,175.0,4.0,5.8,3.39
4.0,Tomato,Cherry,2023-11-17,2024-01-16,60.0,24.1,21.1,25.4,73.1,702.0,8355.0,10.0,9.9,,,,5.1,,8.42
4.0,Tomato,Beefsteak,2023-03-13,2023-05-19,67.0,25.2,24.0,26.5,82.3,737.0,35085.0,11.5,5.6,203.0,55.0,235.0,2.9,6.6,21.36
3.0,Tomato,Roma,2023-02-16,2023-04-19,62.0,25.2,23.5,27.6,76.8,736.0,29171.0,10.0,8.0,224.0,87.0,153.0,0.9,6.3,13.61
5.0,Tomato,Heirloom,2023-05-09,2023-07-29,81.0,22.8,20.6,24.7,76.9,790.0,38142.0,15.0,5.7,179.0,65.0,193.0,0.7,5.6,22.3
3.0,Cucumber,Pickling,2023-10-02,2023-12-07,66.0,27.6,25.3,29.0,80.3,624.0,21721.0,11.1,6.6,172.0,80.0,183.0,0.4,5.9,11.36
2.0,Tomato,Roma,2023-09-09,2023-11-13,65.0,27.4,25.8,28.5,82.8,837.0,36229.0,12.7,9.5,214.0,57.0,189.0,4.2,6.4,13.63
4.0,Tomato,Roma,2023-12-23,2024-02-23,62.0,24.9,23.7,26.0,89.9,814.0,17729.0,10.0,5.9,183.0,115.0,192.0,5.2,6.9,16.28
5.0,Tomato,Heirloom,2023-04-18,2023-06-22,65.0,25.3,23.6,27.4,69.6,750.0,28747.0,13.9,6.5,239.0,112.0,162.0,2.0,6.5,20.37
4.0,Tomato,Beefsteak,2023-10-28,2024-01-15,79.0,25.6,24.3,26.8,79.3,988.0,29048.0,10.0,6.2,188.0,56.0,220.0,4.6,6.9,19.35
1.0,Tomato,Roma,2023-11-19,2024-01-21,63.0,26.1,22.8,29.4,68.0,437.0,16397.0,10.0,7.0,163.0,105.0,231.0,2.3,5.7,15.26
4.0,Cucumber,Pickling,2023-10-09,2023-12-03,55.0,27.7,25.5,30.0,89.3,677.0,22992.0,10.7,9.9,146.0,41.0,137.0,3.9,6.6,7.61
5.0,Cucumber,Pickling,2023-06-20,2023-08-29,70.0,23.1,22.0,26.3,79.1,725.0,36956.0,16.0,5.0,180.0,56.0,121.0,2.9,6.3,15.99
3.0,Lettuce,Leaf,2023-05-14,2023-06-27,44.0,17.0,13.6,20.5,76.5,916.0,42077.0,15.2,5.7,96.0,48.0,83.0,0.0,7.5,12.06
2.0,Pepper,Jalapeno,2023-12-05,2024-02-13,70.0,28.5,26.8,29.9,81.8,750.0,23000.0,10.0,6.3,176.0,82.0,184.0,5.7,6.0,14.62
4.0,Lettuce,Iceberg,2023-03-17,2023-04-27,41.0,,,,,,,11.7,4.4,150.0,40.0,141.0,0.8,5.9,6.97
2.0,Cucumber,Slicing,2023-01-30,2023-03-29,58.0,22.2,21.2,23.9,70.5,1032.0,29186.0,10.0,5.4,107.0,44.0,144.0,1.3,7.2,14.99
1.0,Tomato,Beefsteak,2023-10-07,2023-12-12,66.0,25.4,23.7,27.8,66.3,839.0,35867.0,10.8,9.5,168.0,110.0,162.0,2.1,5.3,13.21
3.0,Tomato,Heirloom,2023-06-22,2023-08-30,69.0,27.7,26.1,28.9,67.5,896.0,40451.0,16.0,6.2,227.0,73.0,187.0,4.0,7.1,19.85
3.0,Tomato,Roma,2023-02-23,2023-05-05,71.0,24.3,22.1,25.9,67.5,808.0,29315.0,10.3,8.5,156.0,113.0,174.0,0.1,6.4,12.89
2.0,Pepper,Bell,2023-12-11,2024-02-19,70.0,25.3,24.0,26.7,68.8,638.0,23070.0,10.0,8.5,142.0,50.0,138.0,0.4,7.1,7.73
4.0,Pepper,Bell,2023-08-26,2023-11-12,78.0,27.9,25.5,30.3,75.5,907.0,35920.0,13.6,6.6,129.0,48.0,180.0,3.0,6.7,8.88
1.0,Tomato,Heirloom,2023-06-28,2023-09-20,84.0,22.2,20.7,23.6,76.8,620.0,37570.0,16.0,6.6,174.0,54.0,210.0,2.2,5.9,20.84
4.0,Cucumber,Pickling,2023-01-06,2023-03-15,68.0,24.2,22.1,25.8,76.2,807.0,24581.0,10.0,7.9,154.0,49.0,139.0,5.4,6.9,9.71
1.0,Lettuce,Leaf,2023-06-17,2023-08-04,48.0,14.9,13.0,16.6,59.4,350.0,36274.0,16.0,2.9,133.0,38.0,102.0,0.6,6.6,8.23
4.0,Lettuce,Iceberg,2023-01-23,2023-03-03,39.0,18.2,16.6,20.3,75.5,671.0,31111.0,10.0,2.0,119.0,49.0,101.0,1.3,6.6,6.35
5.0,Pepper,Bell,2023-11-04,2024-02-07,95.0,27.4,25.8,29.3,77.9,685.0,29177.0,10.0,7.5,188.0,71.0,127.0,1.0,6.9,8.69
2.0,Lettuce,Romaine,2023-12-25,2024-01-27,33.0,20.3,19.0,22.3,77.1,747.0,15103.0,10.0,5.1,130.0,54.0,83.0,1.2,6.7,7.95
1.0,Tomato,Cherry,2023-12-19,2024-02-22,65.0,24.5,23.3,26.4,80.8,709.0,27597.0,10.0,10.0,247.0,76.0,211.0,4.4,6.7,15.48
2.0,Cucumber,Pickling,2023-06-18,2023-08-11,54.0,25.0,22.3,26.4,69.7,585.0,33630.0,16.0,8.7,132.0,93.0,135.0,2.7,5.5,9.94
3.0,Cucumber,Slicing,2023-12-05,2024-02-04,61.0,22.0,19.6,24.5,83.6,714.0,25084.0,10.0,4.8,181.0,94.0,125.0,2.4,6.9,9.96
5.0,Lettuce,Romaine,2023-03-12,2023-04-13,32.0,17.2,13.9,18.9,64.5,609.0,29835.0,11.4,3.3,128.0,68.0,109.0,3.9,5.9,5.09
4.0,Lettuce,Butterhead,2023-05-10,2023-06-20,41.0,,,,,,,15.0,5.0,97.0,57.0,148.0,0.1,,14.06
4.0,Cucumber,Slicing,2023-01-09,2023-03-15,65.0,21.9,18.0,23.4,91.3,536.0,21995.0,10.0,8.6,174.0,64.0,123.0,0.4,6.8,11.3
5.0,Tomato,Roma,2023-10-21,2023-12-20,60.0,22.6,21.6,26.1,77.3,855.0,29321.0,10.0,6.4,188.0,108.0,170.0,3.3,,17.83
4.0,Cucumber,Pickling,2023-02-17,2023-04-09,51.0,26.4,23.3,28.6,73.0,445.0,22829.0,10.0,4.2,155.0,65.0,123.0,0.5,7.3,11.5
2.0,Tomato,Roma,2023-03-13,2023-05-20,68.0,28.2,26.8,30.5,82.8,871.0,30125.0,11.5,8.4,229.0,113.0,206.0,1.5,7.1,16.15
4.0,Cucumber,Slicing,2023-09-18,2023-11-08,51.0,24.7,23.3,26.0,82.6,777.0,30504.0,12.1,5.9,150.0,55.0,195.0,3.5,6.4,8.95
5.0,Lettuce,Romaine,2023-12-17,2024-01-29,43.0,19.4,17.7,21.5,75.2,961.0,20348.0,10.0,4.2,137.0,55.0,87.0,4.3,7.4,8.5
5.0,Cucumber,English,2023-01-18,2023-03-22,63.0,22.4,21.0,24.5,68.1,986.0,21918.0,10.0,8.7,,,,4.5,6.2,12.66
4.0,Cucumber,Slicing,2023-01-22,2023-03-22,59.0,21.9,19.3,25.2,71.8,824.0,25486.0,10.0,7.8,117.0,85.0,178.0,5.5,6.6,9.65
1.0,Cucumber,Slicing,2023-04-03,2023-05-23,50.0,19.8,18.6,21.1,78.9,636.0,32786.0,12.9,7.0,112.0,48.0,138.0,2.7,6.2,10.01
2.0,Tomato,Beefsteak,2023-06-19,2023-09-06,79.0,26.9,24.4,28.8,64.2,557.0,41092.0,16.0,8.4,190.0,97.0,199.0,0.8,6.3,11.39
4.0,Pepper,Jalapeno,2023-12-21,2024-03-22,92.0,25.8,22.9,27.5,65.3,758.0,24252.0,10.0,5.4,176.0,88.0,136.0,2.4,6.2,9.54
4.0,Cucumber,Slicing,2023-04-27,2023-07-03,67.0,22.5,21.5,23.8,78.8,1127.0,34694.0,14.4,5.5,107.0,47.0,130.0,1.4,5.5,14.4
1.0,Pepper,Jalapeno,2023-03-26,2023-06-15,81.0,25.8,23.8,27.3,57.1,788.0,32700.0,12.3,6.8,141.0,74.0,193.0,0.5,6.8,8.62
1.0,Cucumber,Pickling,2023-12-26,2024-02-25,61.0,24.8,23.7,26.5,69.1,972.0,26626.0,10.0,8.2,120.0,79.0,175.0,0.3,7.0,11.73
4.0,Tomato,Heirloom,2023-10-17,2023-12-30,74.0,25.3,22.4,27.9,68.3,747.0,22165.0,10.2,11.1,199.0,111.0,193.0,1.1,6.4,13.88
1.0,Tomato,Beefsteak,2023-06-11,2023-09-08,89.0,23.5,21.2,25.6,82.7,1027.0,39463.0,15.9,4.9,159.0,100.0,161.0,0.4,6.3,21.64
1.0,Lettuce,Romaine,2023-06-29,2023-08-14,46.0,19.3,18.2,21.0,61.2,687.0,48060.0,16.0,5.3,101.0,54.0,95.0,1.4,5.7,7.08
1.0,Pepper,Habanero,2023-08-03,2023-10-27,85.0,26.0,24.7,29.1,69.1,525.0,42886.0,14.9,7.2,139.0,53.0,137.0,2.8,6.5,10.98
4.0,Tomato,Beefsteak,2023-03-25,2023-06-10,77.0,24.5,20.9,27.6,78.6,663.0,30056.0,12.1,9.5,219.0,71.0,191.0,2.5,6.9,13.6
4.0,Tomato,Roma,2023-05-02,2023-07-07,66.0,26.3,24.7,27.5,77.0,1000.0,27511.0,14.6,8.6,208.0,65.0,238.0,1.3,6.5,17.36
3.0,Lettuce,Leaf,2023-12-11,2024-01-16,36.0,19.2,17.9,21.5,72.9,597.0,25351.0,10.0,6.2,96.0,53.0,123.0,2.6,6.1,7.28
1.0,Cucumber,Pickling,2023-04-03,2023-06-08,66.0,22.5,19.9,24.2,76.6,829.0,36336.0,12.9,5.1,113.0,97.0,137.0,4.5,6.9,15.15
5.0,Cucumber,Slicing,2023-09-10,2023-11-18,69.0,17.3,13.9,18.8,79.2,883.0,37163.0,12.7,5.2,177.0,77.0,199.0,3.0,6.2,10.56
3.0,Cucumber,Slicing,2023-07-20,2023-09-19,61.0,22.1,20.5,23.3,79.8,648.0,26630.0,15.5,8.5,189.0,89.0,122.0,4.7,6.8,6.73
2.0,Tomato,Heirloom,2023-01-22,2023-04-13,81.0,24.7,23.6,25.8,61.6,899.0,19470.0,10.0,9.2,213.0,101.0,161.0,1.1,5.6,11.12
4.0,Cucumber,Slicing,2023-10-11,2023-12-09,59.0,21.5,18.4,22.9,68.3,431.0,27488.0,10.6,4.0,112.0,76.0,143.0,1.4,7.1,13.64
2.0,Lettuce,Butterhead,2023-08-13,2023-09-21,39.0,20.4,17.6,21.9,59.8,515.0,37710.0,14.4,7.6,96.0,49.0,109.0,0.3,7.2,7.69
3.0,Tomato,Beefsteak,2023-06-30,2023-08-30,61.0,23.1,21.1,25.5,73.6,655.0,41930.0,15.9,6.8,201.0,65.0,222.0,3.7,5.7,16.9
2.0,Cucumber,English,2023-12-08,2024-02-04,58.0,28.5,27.5,29.9,67.8,601.0,16883.0,10.0,10.7,110.0,76.0,198.0,2.1,5.7,6.91
2.0,Cucumber,Slicing,2023-05-13,2023-07-06,54.0,26.6,23.8,29.0,90.6,575.0,41659.0,15.2,7.2,146.0,92.0,152.0,1.0,7.0,7.61
5.0,Lettuce,Romaine,2023-09-19,2023-10-24,35.0,17.6,16.1,18.7,65.3,745.0,30402.0,12.0,5.5,123.0,38.0,125.0,0.0,5.9,7.88
1.0,Tomato,Heirloom,2023-06-09,2023-08-23,75.0,23.5,21.4,25.6,68.9,350.0,36686.0,15.9,4.5,247.0,83.0,225.0,2.1,6.9,25.59
1.0,Tomato,Heirloom,2023-06-26,2023-09-08,74.0,22.5,19.5,23.6,69.7,815.0,31347.0,16.0,7.8,216.0,105.0,195.0,1.6,6.6,20.87
1.0,Pepper,Jalapeno,2023-02-20,2023-05-16,84.0,25.4,23.9,26.4,81.6,809.0,27697.0,10.2,8.8,199.0,69.0,176.0,2.0,7.0,6.57
3.0,Tomato,Cherry,2023-07-29,2023-10-03,66.0,25.9,24.1,27.8,84.7,962.0,34342.0,15.1,3.5,,,,,5.6,17.46
2.0,Pepper,Jalapeno,2023-03-08,2023-05-17,70.0,27.3,25.4,29.4,76.2,934.0,30089.0,11.1,8.7,125.0,83.0,172.0,0.2,6.7,7.0
4.0,Cucumber,Slicing,2023-12-05,2024-02-11,68.0,22.7,19.4,24.9,80.9,1137.0,21044.0,10.0,5.0,103.0,93.0,182.0,0.1,5.6,15.52
3.0,Cucumber,Slicing,2023-12-31,2024-02-21,52.0,22.9,21.5,23.9,73.8,1027.0,25645.0,10.0,8.8,164.0,87.0,194.0,0.3,6.6,6.45
3.0,Tomato,Cherry,2023-01-29,2023-03-31,61.0,25.6,24.6,27.5,64.5,616.0,28668.0,10.0,11.2,182.0,80.0,217.0,2.8,6.4,15.47
5.0,Tomato,Cherry,2023-05-22,2023-08-02,72.0,24.1,23.0,25.6,85.8,704.0,34927.0,15.5,5.2,208.0,113.0,197.0,5.7,6.5,20.42
5.0,Lettuce,Iceberg,2023-06-21,2023-08-02,42.0,18.3,15.3,20.4,70.6,815.0,41856.0,16.0,6.8,88.0,57.0,143.0,5.4,5.7,8.68
5.0,Cucumber,English,2023-01-04,2023-03-07,62.0,23.9,20.6,25.6,74.2,998.0,22653.0,10.0,10.4,,,,4.5,6.7,5.91
3.0,Tomato,Beefsteak,2023-11-21,2024-02-19,90.0,25.5,24.2,26.6,83.3,568.0,27637.0,10.0,5.6,239.0,86.0,223.0,0.9,5.8,21.94
2.0,Tomato,Cherry,2023-05-29,2023-08-26,89.0,28.1,25.4,30.0,91.0,998.0,35208.0,15.7,10.2,225.0,93.0,209.0,0.5,6.5,13.68
4.0,Tomato,Cherry,2023-05-08,2023-07-13,66.0,22.3,21.2,23.8,74.4,913.0,31662.0,14.9,4.8,152.0,93.0,202.0,2.0,6.3,22.63
4.0,Tomato,Beefsteak,2023-04-23,2023-06-30,68.0,26.1,24.6,27.3,68.5,877.0,33672.0,14.2,8.2,209.0,53.0,204.0,1.8,6.2,16.41
5.0,Lettuce,Butterhead,2023-07-04,2023-08-13,40.0,18.6,15.5,20.6,73.9,780.0,30655.0,15.9,8.5,91.0,46.0,140.0,2.2,5.7,6.24
4.0,Lettuce,Romaine,2023-06-22,2023-07-22,30.0,20.2,18.4,21.3,65.6,642.0,35592.0,16.0,3.4,81.0,34.0,114.0,0.3,7.5,6.89
1.0,Tomato,Cherry,2023-04-16,2023-06-24,69.0,25.2,23.5,27.0,93.0,870.0,27184.0,13.7,8.7,155.0,106.0,238.0,1.6,6.4,13.6
5.0,Lettuce,Iceberg,2023-02-16,2023-03-26,38.0,16.6,13.9,19.0,61.5,1104.0,23448.0,10.0,5.0,85.0,39.0,134.0,1.0,7.0,8.98
1.0,Tomato,Beefsteak,2023-11-03,2024-01-06,64.0,24.5,22.4,26.5,70.1,502.0,20311.0,10.0,6.0,,,,3.1,6.4,17.94
4.0,Lettuce,Romaine,2023-01-11,2023-02-19,39.0,16.0,14.1,18.3,78.7,976.0,26356.0,10.0,3.2,122.0,67.0,128.0,0.5,6.0,7.72
5.0,Cucumber,English,2023-06-01,2023-08-09,69.0,22.3,20.5,24.1,75.4,807.0,27719.0,15.8,7.0,128.0,43.0,172.0,0.0,7.5,9.85
4.0,Tomato,Roma,2023-09-22,2023-12-18,87.0,24.1,22.3,25.8,81.1,889.0,29283.0,11.8,7.8,205.0,77.0,226.0,1.9,6.7,17.85
5.0,Tomato,Roma,2023-11-26,2024-02-20,86.0,24.5,23.2,26.2,76.5,943.0,26455.0,10.0,6.1,156.0,80.0,158.0,0.6,,18.84
3.0,Cucumber,English,2023-06-28,2023-08-22,55.0,26.3,25.1,27.7,77.5,745.0,42049.0,16.0,9.1,190.0,85.0,172.0,0.6,7.0,8.69
4.0,Tomato,Heirloom,2023-02-05,2023-04-07,61.0,24.6,23.6,26.2,74.4,628.0,26024.0,10.0,7.6,,,,3.3,6.5,15.17
3.0,Tomato,Heirloom,2023-09-20,2023-12-10,81.0,20.5,19.5,22.4,82.6,523.0,36067.0,12.0,8.5,189.0,59.0,170.0,1.2,6.1,10.54
1.0,Tomato,Cherry,2023-11-21,2024-02-17,88.0,21.4,19.5,22.9,78.7,740.0,19883.0,10.0,7.2,213.0,89.0,194.0,2.2,6.6,16.3
1.0,Tomato,Cherry,2023-02-13,2023-05-08,84.0,27.2,25.2,29.7,66.8,706.0,27004.0,10.0,9.3,158.0,89.0,192.0,2.0,6.6,10.95
2.0,Lettuce,Romaine,2023-07-02,2023-08-12,41.0,16.3,14.3,18.7,54.0,777.0,40140.0,15.9,5.6,133.0,69.0,127.0,2.2,6.2,8.89
5.0,Cucumber,English,2023-09-21,2023-11-16,56.0,23.9,20.7,26.0,68.1,958.0,31926.0,11.9,7.0,,,,2.9,5.8,14.47
2.0,Cucumber,Pickling,2023-03-15,2023-05-15,61.0,26.4,24.5,27.7,80.3,917.0,36937.0,11.6,6.4,127.0,74.0,183.0,,5.6,17.3
1.0,Tomato,Cherry,2023-03-05,2023-06-02,89.0,21.1,18.4,22.7,63.7,984.0,33575.0,10.9,10.3,,,,1.2,7.2,12.35
3.0,Tomato,Cherry,2023-11-12,2024-02-10,90.0,24.1,22.1,27.7,83.1,991.0,28231.0,10.0,5.4,243.0,78.0,246.0,2.4,6.2,19.35
1.0,Cucumber,English,2023-07-28,2023-09-18,52.0,20.8,19.6,22.0,83.7,671.0,42789.0,15.2,7.4,125.0,47.0,191.0,0.0,6.3,14.83
3.0,Tomato,Cherry,2023-01-21,2023-04-08,77.0,22.2,20.2,25.7,75.4,775.0,23782.0,10.0,6.3,179.0,79.0,205.0,2.5,7.2,16.6
1.0,Cucumber,English,2023-01-23,2023-03-15,51.0,28.3,26.5,29.8,77.5,530.0,18200.0,10.0,6.8,125.0,59.0,173.0,1.1,7.6,10.59
1.0,Cucumber,Slicing,2023-01-01,2023-03-10,68.0,23.7,22.3,26.9,88.1,665.0,26511.0,10.0,7.0,112.0,75.0,141.0,1.2,7.5,11.74
4.0,Tomato,Cherry,2023-03-12,2023-06-06,86.0,21.2,20.0,22.3,70.0,1118.0,34016.0,11.4,8.6,158.0,60.0,178.0,0.0,7.3,20.71
4.0,Tomato,Heirloom,2023-10-25,2024-01-19,86.0,23.9,22.4,25.0,68.8,565.0,23743.0,10.0,7.9,214.0,85.0,231.0,1.9,6.6,15.23
1.0,Lettuce,Leaf,2023-01-09,2023-02-10,32.0,18.4,16.5,20.1,79.3,906.0,24352.0,10.0,5.2,82.0,56.0,87.0,2.2,6.2,10.82
5.0,Cucumber,Pickling,2023-12-19,2024-02-16,59.0,24.1,21.7,26.9,84.9,931.0,24562.0,10.0,10.0,,,,6.6,6.9,6.26
3.0,Lettuce,Iceberg,2023-02-17,2023-04-05,47.0,14.6,12.5,17.5,71.5,768.0,27519.0,10.0,2.9,92.0,38.0,121.0,1.0,7.0,7.56
2.0,Tomato,Heirloom,2023-06-13,2023-09-02,81.0,24.1,21.9,25.7,77.8,981.0,40764.0,16.0,7.8,214.0,74.0,188.0,0.0,6.8,20.02
4.0,Tomato,Roma,2023-01-08,2023-04-07,89.0,26.3,25.2,27.6,61.9,801.0,29447.0,10.0,9.8,226.0,60.0,153.0,1.7,6.7,14.83
3.0,Tomato,Heirloom,2023-08-01,2023-10-10,70.0,23.4,21.4,24.5,76.9,703.0,37324.0,15.0,9.9,165.0,65.0,187.0,0.4,6.7,16.86
2.0,Lettuce,Butterhead,2023-08-30,2023-10-10,41.0,15.2,12.9,17.5,77.0,741.0,33563.0,13.4,6.7,,,,2.3,6.2,5.46
5.0,Tomato,Heirloom,2023-10-29,2024-01-04,67.0,25.9,23.4,27.9,80.9,603.0,25044.0,10.0,8.7,217.0,107.0,204.0,1.4,6.1,16.6
5.0,Lettuce,Romaine,2023-09-29,2023-11-14,46.0,18.4,16.6,19.7,60.4,1049.0,27049.0,11.3,4.4,143.0,53.0,111.0,1.7,6.4,6.48
1.0,Tomato,Heirloom,2023-07-21,2023-10-07,78.0,25.1,22.5,26.6,62.5,691.0,33601.0,15.5,8.2,155.0,80.0,167.0,0.0,7.3,13.58
4.0,Tomato,Heirloom,2023-10-28,2024-01-24,88.0,24.9,22.7,26.7,81.3,801.0,20019.0,10.0,6.2,167.0,62.0,248.0,1.1,7.2,19.32
3.0,Cucumber,Slicing,2023-08-19,2023-10-27,69.0,27.0,25.3,28.2,77.9,551.0,37738.0,14.1,5.0,155.0,67.0,135.0,2.2,6.0,17.16
4.0,Tomato,Cherry,2023-04-12,2023-07-04,83.0,26.0,24.6,27.6,73.2,1015.0,30488.0,13.5,6.7,215.0,84.0,246.0,0.5,6.5,19.69
2.0,Tomato,Heirloom,2023-06-12,2023-08-23,72.0,28.2,27.1,29.6,68.6,812.0,41262.0,16.0,9.2,,,,1.9,6.5,11.71
2.0,Lettuce,Butterhead,2023-05-21,2023-07-01,41.0,18.2,16.4,19.2,62.4,633.0,37587.0,15.5,5.0,107.0,48.0,125.0,2.2,6.2,9.0
2.0,Tomato,Cherry,2023-08-07,2023-10-27,81.0,25.9,24.7,27.1,70.7,850.0,35979.0,14.7,8.7,235.0,65.0,225.0,4.6,6.3,12.01
5.0,Cucumber,English,2023-03-16,2023-05-21,66.0,23.0,21.6,24.3,71.2,948.0,27775.0,11.7,5.5,187.0,57.0,148.0,2.1,7.0,13.64
2.0,Lettuce,Romaine,2023-02-23,2023-04-13,49.0,18.9,17.5,20.4,76.9,649.0,26944.0,10.3,6.5,,,,3.8,6.2,3.33
5.0,Cucumber,Slicing,2023-10-25,2023-12-27,63.0,24.7,23.0,25.9,88.6,955.0,16147.0,10.0,10.6,181.0,53.0,192.0,0.0,7.0,5.26
4.0,Cucumber,English,2023-09-12,2023-11-17,66.0,23.4,22.2,24.5,82.1,813.0,24111.0,12.5,5.4,150.0,54.0,171.0,3.2,5.6,12.84
4.0,Lettuce,Leaf,2023-01-15,2023-03-02,46.0,17.3,15.1,18.7,80.0,760.0,23733.0,10.0,6.3,148.0,63.0,95.0,4.3,5.9,10.52
3.0,Cucumber,Pickling,2023-05-18,2023-07-26,69.0,23.8,21.9,25.0,90.1,1027.0,40576.0,15.4,5.3,110.0,50.0,165.0,2.0,6.5,15.8
3.0,Lettuce,Iceberg,2023-02-17,2023-03-23,34.0,18.4,17.2,19.6,67.6,799.0,18571.0,10.0,5.6,110.0,58.0,117.0,3.1,6.4,5.42
4.0,Lettuce,Leaf,2023-01-11,2023-02-12,32.0,15.9,12.7,18.1,84.1,905.0,26272.0,10.0,5.4,100.0,34.0,109.0,2.1,6.6,8.57
1.0,Tomato,Heirloom,2023-10-15,2024-01-03,80.0,24.1,21.2,27.4,77.5,895.0,25368.0,10.3,10.5,219.0,62.0,234.0,1.1,6.0,14.45
2.0,Tomato,Beefsteak,2023-09-17,2023-12-09,83.0,24.4,23.3,28.0,87.0,988.0,27273.0,12.2,8.3,197.0,111.0,228.0,1.3,6.2,16.0
4.0,Lettuce,Iceberg,2023-11-23,2024-01-02,40.0,20.6,19.6,22.1,87.2,726.0,19279.0,10.0,5.5,,,,2.6,,7.16
5.0,Tomato,Roma,2023-04-27,2023-07-10,74.0,23.6,22.0,25.3,73.7,956.0,36447.0,14.4,8.8,178.0,50.0,249.0,0.0,6.6,14.68
2.0,Tomato,Cherry,2023-10-11,2023-12-20,70.0,23.5,21.3,26.2,75.8,1079.0,32334.0,10.6,7.4,192.0,74.0,165.0,3.3,7.6,14.0
1.0,Tomato,Cherry,2023-04-28,2023-07-14,77.0,23.9,22.4,26.2,70.1,646.0,30119.0,14.4,6.3,227.0,91.0,194.0,0.0,7.4,23.48
2.0,Lettuce,Leaf,2023-06-11,2023-07-25,44.0,18.1,15.4,20.1,56.1,643.0,44558.0,15.9,4.0,114.0,45.0,144.0,1.6,5.9,7.64
1.0,Tomato,Heirloom,2023-03-11,2023-05-27,77.0,28.1,26.8,29.3,73.4,876.0,32540.0,11.3,7.0,234.0,90.0,213.0,6.0,6.1,17.66
1.0,Pepper,Bell,2023-03-17,2023-06-16,91.0,28.0,26.9,29.7,70.0,932.0,28367.0,11.7,8.2,171.0,78.0,194.0,,6.8,7.54
4.0,Tomato,Cherry,2023-08-01,2023-10-26,86.0,25.8,24.3,27.3,68.7,1017.0,25832.0,15.0,7.8,161.0,89.0,182.0,3.0,7.0,12.92
1.0,Cucumber,Pickling,2023-02-22,2023-04-25,62.0,24.3,23.0,25.5,68.9,720.0,26819.0,10.2,5.1,165.0,75.0,170.0,1.8,5.7,12.75
3.0,Tomato,Heirloom,2023-02-23,2023-05-22,88.0,,,,,,,10.3,7.0,187.0,65.0,181.0,0.0,5.8,19.37
2.0,Lettuce,Romaine,2023-01-22,2023-03-04,41.0,16.0,14.8,17.4,79.3,1102.0,27506.0,10.0,1.4,121.0,56.0,92.0,2.2,5.9,4.03
1.0,Tomato,Cherry,2023-03-23,2023-06-01,70.0,25.8,23.1,27.6,64.0,613.0,23912.0,12.1,10.3,,,,1.5,,14.64
3.0,Lettuce,Romaine,2023-12-22,2024-01-31,40.0,17.3,16.2,18.7,81.2,851.0,17425.0,10.0,7.0,116.0,66.0,120.0,2.3,6.9,5.94
1.0,Lettuce,Leaf,2023-06-08,2023-07-28,50.0,15.3,13.2,16.8,63.9,601.0,41565.0,15.9,3.4,124.0,43.0,109.0,0.0,6.6,6.16
4.0,Lettuce,Iceberg,2023-07-26,2023-09-13,49.0,18.4,16.4,19.6,80.6,744.0,35180.0,15.3,3.5,101.0,37.0,140.0,0.2,5.6,9.97
